ID на продукта,статус,Име на продукта,Описание,Мета заглавие,Мета описание,Ключови думи,URL,Мета тагове,Модел,SKU,Цена,Марка,Мярка за размер,Дължина,Широчина,Височина,Мярка за тегло/обем,Тегло,Скрий,Баркод,Количество,Мин. количество за поръчка,Макс. количество за поръчка,Отчет на наличността,Наличност,Последователност на показване,Снимка на продукт,Категория,Фильтры,Препоръчани продукти,Размер на отстъпката,Начало,Край,Опции за продукти
505450,1,"Смартфон Samsung Galaxy Z Fold3, 512GB, 12GB RAM, 5G, Phantom Black","<div><h2 class=""page-section-title"" style=""font-family: ""Open Sans"", Helvetica, Arial, sans-serif; line-height: 1.42857; color: rgb(34, 34, 34); margin-top: 20px; margin-bottom: 10px; font-size: 25px; background-color: rgb(255, 255, 255);"">Спецификации</h2><div class=""d-flex"" style=""width: 1500px; color: rgb(34, 34, 34); font-family: ""Open Sans"", Helvetica, Arial, sans-serif; background-color: rgb(255, 255, 255); display: flex !important;""><div class=""specifications-body""><div class=""collapse-offset in"" id=""specifications-body"" style=""position: relative; margin: 0px; border-bottom: none; overflow-y: hidden;""><p class=""pad-top-sm text-uppercase strong"" style=""margin-bottom: 10px; font-weight: 700; text-transform: uppercase; padding-top: 20px;"">ОСНОВНИ ХАРАКТЕРИСТИКИ</p><table class=""table table-striped specifications-table"" style=""border-spacing: 0px; background-color: transparent; width: 1500px; max-width: 100%; margin-bottom: 20px; white-space-collapse: preserve-breaks;""><tbody><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Тип телефон</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Смартфон</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">SIM слотове</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Dual SIM</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Вид SIM карта</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Nano SIM
eSIM</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Операционна система</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Android</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Свързаност</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Bluetooth
Wi-Fi
GPS
Безжично зареждане</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Версия на операционната система</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Android 11</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Модел процесор</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Qualcomm Snapdragon 888</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Брой ядра</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">8</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Честота</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">1.8 GHz
2.84 GHz
2.42 GHz</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Сензори</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Акселерометър
Пръстови отпечатъци
Сензор за близост</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Съдържание пакет</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Кабел за данни
SIM ключ</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Цвят</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Черен</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Размери</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">128.1 x 6.4 x 158.2 мм
67.1 x 16 x 158.2 мм</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Тегло</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">271 g</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Година на лансиране</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">2021</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Технология</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">5G</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Защита</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Водоустойчив</td></tr></tbody></table><p class=""pad-top-sm text-uppercase strong"" style=""margin-bottom: 10px; font-weight: 700; text-transform: uppercase; padding-top: 20px;"">ДИСПЛЕЙ</p><table class=""table table-striped specifications-table"" style=""border-spacing: 0px; background-color: transparent; width: 1500px; max-width: 100%; margin-bottom: 20px; white-space-collapse: preserve-breaks;""><tbody><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Размери екран</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">7.6 inch</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Тип дисплей</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Dynamic AMOLED</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Резолюция (пиксели)</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">2208 x 1768</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Характеристики на дисплея</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">120 Hz
Сгъваем
QXGA+
374 ppi</td></tr></tbody></table><p class=""pad-top-sm text-uppercase strong"" style=""margin-bottom: 10px; font-weight: 700; text-transform: uppercase; padding-top: 20px;"">ПАМЕТ</p><table class=""table table-striped specifications-table"" style=""border-spacing: 0px; background-color: transparent; width: 1500px; max-width: 100%; margin-bottom: 20px; white-space-collapse: preserve-breaks;""><tbody><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Вътрешна памет</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">512 GB</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">RAM памет</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">12 GB</td></tr></tbody></table><p class=""pad-top-sm text-uppercase strong"" style=""margin-bottom: 10px; font-weight: 700; text-transform: uppercase; padding-top: 20px;"">ВИДЕО</p><table class=""table table-striped specifications-table"" style=""border-spacing: 0px; background-color: transparent; width: 1500px; max-width: 100%; margin-bottom: 20px; white-space-collapse: preserve-breaks;""><tbody><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Брой камери</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">3</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Резолюция на основна камера</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">12 MP Wide</td></tr><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Резолюция на вторична камера</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">4 Mpx
10 Mpx</td></tr><tr><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Светкавица</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">Да</td></tr></tbody></table><p class=""pad-top-sm text-uppercase strong"" style=""margin-bottom: 10px; font-weight: 700; text-transform: uppercase; padding-top: 20px;"">БАТЕРИЯ</p><table class=""table table-striped specifications-table"" style=""border-spacing: 0px; background-color: transparent; width: 1500px; max-width: 100%; margin-bottom: 20px; white-space-collapse: preserve-breaks;""><tbody><tr style=""background-color: rgb(239, 249, 254);""><td class=""col-xs-4 text-muted"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 500px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all; color: rgb(136, 136, 136) !important;"">Капацитет батерия</td><td class=""col-xs-8"" style=""padding: 8px; position: static; min-height: 1px; float: none; width: 1000px; line-height: 1.42857; vertical-align: top; border-top-color: transparent; word-break: break-all;"">4400 mAh</td></tr></tbody></table></div></div></div></div>","Смартфон Samsung Galaxy Z Fold3, 512GB, 12GB RAM, 5G, Phantom Black",,,https://imaat.bg/смартфон-samsung-galaxy-z-fold3-512gb-12gb-ram-5g-phantom-black,"Смартфон,Samsung,Galaxy,Z,Fold3,,512GB,,12GB,RAM,,5G,,Phantom,Black",DTT4BPMBM,SM-F926BZKGEUE,1880,Samsung,сантиметър,20,20,20,грам,200,0,8806092561427,5,1,0,1,Наличен,0,https://cdn.sellavi.com/image/upload/bg/clients/102339/302609b57f285f11239a89356aca543ceb78c672.webp,Смарт телефони>Телефони на Samsung, , ,,,,
